block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_50057,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714864,
b_50072,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.2,715038,
b_50057,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714866,
b_50056,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714867,
b_50056,0,16,0,0,MERLE HAY MALL,57082,180.0.2,714860,
b_50023,0,96,0,0,EP TRUE EXPRESS,57240,180.142.1,718912,
b_50256,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714862,
b_50071,0,17,0,1,DART CENTRAL STATION,57110,180.0.2,715039,
b_50056,0,3,0,1,DART CENTRAL STATION,57131,180.0.2,715950,
b_50191,0,7,0,1,DART CENTRAL STATION,57194,180.0.2,718661,
b_50055,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714868,
b_50056,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714869,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718367,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718486,
b_50006,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713956,
b_50029,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714738,
b_50052,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714739,
b_50161,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717925,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718487,
b_50029,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714734,
b_50052,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714735,
b_50053,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714736,
b_50054,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714737,
b_50029,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714730,
b_50055,0,3,0,1,DART CENTRAL STATION,57131,180.0.2,715964,
b_50053,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714732,
b_50054,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714733,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718485,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718482,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718366,
b_50059,0,3,0,1,DART CENTRAL STATION,57131,180.0.2,715963,
b_50111,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717926,
b_50083,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718384,
a_49436,0,50,0,1,E 42ND STREET,56308,178.0.1,690087,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718481,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718365,
b_50007,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715848,
a_49336,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690191,
b_50161,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717927,
b_50015,0,14,0,1,DART CENTRAL STATION,57053,180.0.3,714018,
b_50185,0,7,0,0,SOUTHRIDGE MALL VIA COUNTY LINE,57191,180.0.1,718543,
a_49499,0,8,0,1,DART CENTRAL STATION,56400,178.0.1,690898,
a_49499,0,8,0,1,DART CENTRAL STATION,56400,178.0.1,690899,
a_49499,0,8,0,1,DART CENTRAL STATION,56400,178.0.1,690896,
a_49499,0,8,0,1,DART CENTRAL STATION,56400,178.0.1,690897,
a_49500,0,8,0,1,DART CENTRAL STATION,56403,178.0.1,690894,
a_49500,0,8,0,1,DART CENTRAL STATION,56403,178.0.1,690895,
a_49500,0,8,0,1,DART CENTRAL STATION,56403,178.0.1,690892,
a_49500,0,8,0,1,DART CENTRAL STATION,56403,178.0.1,690893,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718488,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718364,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718489,
a_49429,0,5,0,0,JOHNSTON,56302,178.0.1,689945,
a_49441,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690190,
b_49932,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711368,
b_50220,0,95,0,1,VISTA EXPRESS,57237,180.0.1,718900,
b_50071,0,17,0,1,DART CENTRAL STATION,57110,180.0.2,715025,
a_49354,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688185,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688184,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688187,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688186,
a_49354,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688181,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688180,
a_49354,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688183,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688182,
a_49383,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689942,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688189,
a_49354,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688188,
b_49931,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711369,
a_49435,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690069,
b_50253,0,6,0,0,SOUTHRIDGE VIA SE 14TH,57166,180.0.1,718218,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719001,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719000,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719003,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719002,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719005,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719004,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719007,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719006,
a_49382,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689943,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719008,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718336,
b_50238,0,15,0,1,DART CENTRAL STATION,57067,180.0.1,714108,
b_49993,0,13,0,1,SE PARK AVE,57038,180.2.1,713882,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690418,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690419,
a_49436,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690068,
b_49993,0,13,0,1,SE PARK AVE,57039,180.0.1,713886,
b_50071,0,17,0,1,DART CENTRAL STATION,57110,180.0.2,715029,
b_50072,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.2,715028,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690412,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690413,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690410,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690411,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690416,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690417,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690414,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690415,
a_49299,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688239,
a_49300,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688238,
a_49299,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688237,
a_49300,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688236,
a_49299,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688235,
a_49299,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688234,
a_49300,0,15,0,1,DART CENTRAL STATION,56200,178.0.2,688233,
a_49300,0,15,0,0,PARK FAIR MALL,56197,178.0.2,688232,
a_49299,0,15,0,0,PARK FAIR MALL,56197,178.0.2,688231,
a_49300,0,15,0,0,PARK FAIR MALL,56197,178.0.2,688230,
a_49397,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689326,
b_50188,0,6,0,0,SOUTHRIDGE VIA SE 14TH,57166,180.0.1,718184,
b_50163,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717968,
b_50164,0,5,0,0,JOHNSTON,57148,180.0.3,717969,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690805,
a_49414,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689327,
b_50163,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717964,
b_50162,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717965,
b_50163,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717966,
b_50255,0,1,0,1,DART CENTRAL STATION,57013,180.0.2,711388,
b_50163,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717960,
a_49414,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689324,
b_50163,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717962,
b_50162,0,5,0,1,DART CENTRAL STATION,57149,180.0.2,717963,
a_49415,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689325,
a_49382,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689941,
b_50219,0,74,0,0,NW URBANDALE,57200,180.0.1,718767,
b_50219,0,74,0,0,NW URBANDALE,57199,180.0.1,718766,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690526,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690527,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690524,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690525,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690522,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690523,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690520,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690521,
a_49414,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689321,
a_49464,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.2,690528,
a_49409,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.3,690529,
a_49485,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.3,690807,
b_50219,0,74,0,0,NW URBANDALE,57200,180.0.1,718768,
b_50053,0,16,0,0,HOOVER / MERLE HAY,57087,180.2.1,714765,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717810,
a_49428,0,4,0,1,DART CENTRAL STATION,56294,178.0.2,689908,
a_49428,0,4,0,1,DART CENTRAL STATION,56294,178.0.2,689909,
b_50253,0,6,0,0,SOUTHRIDGE VIA SE 5TH,57167,180.0.1,718198,
b_50188,0,6,0,0,SOUTHRIDGE VIA SE 5TH,57167,180.0.1,718199,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717811,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689902,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689903,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689900,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689901,
a_49428,0,4,0,1,DART CENTRAL STATION,56294,178.0.2,689906,
a_49436,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690066,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689904,
a_49428,0,4,0,1,DART CENTRAL STATION,56294,178.0.2,689905,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717813,
a_49453,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690669,
a_49451,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,56367,178.0.1,690668,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718358,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718359,
a_49453,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690665,
a_49454,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,56367,178.0.1,690664,
a_49450,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690667,
a_49451,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690666,
a_49451,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690661,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718353,
a_49456,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,56367,178.0.1,690663,
a_49454,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690662,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718337,
b_50159,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717816,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717817,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717815,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718994,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718995,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718996,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718997,
a_49390,0,17,0,0,AMAZON 5/BONDURANT,56244,178.0.1,688989,
a_49392,0,17,0,0,ALTOONA,56245,178.0.1,688988,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718992,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718993,
a_49346,0,17,0,0,ALTOONA,56245,178.0.1,688987,
a_49392,0,17,0,0,ALTOONA,56245,178.0.1,688986,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718998,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,718999,
a_49392,0,17,0,0,ALTOONA,56245,178.142.1,688982,
b_50032,0,15,0,0,PARK FAIR MALL,57064,180.142.1,714051,
b_50169,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718002,
b_50031,0,15,0,0,HARDING / PARK FAIR MALL,57063,180.2.1,714053,
b_49931,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711360,
a_49415,0,3,0,1,DART CENTRAL STATION,56281,178.0.3,689340,
b_50026,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714054,
b_50028,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714057,
b_50168,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718003,
b_50028,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714059,
b_50244,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715816,
a_49353,0,15,0,1,DART CENTRAL STATION,56203,178.0.1,688211,
b_50184,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718615,
b_50169,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718000,
b_50164,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717986,
b_50165,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717987,
b_50164,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717984,
b_50165,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717985,
b_50164,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717982,
b_50165,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717983,
b_50161,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717919,
b_50165,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717981,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690552,
b_50167,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718006,
b_50190,0,7,0,1,DART CENTRAL STATION,57194,180.0.2,718656,
b_50164,0,5,0,1,DART CENTRAL STATION,57149,180.0.3,717988,
b_50168,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718007,
a_49483,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690799,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690429,
b_50167,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718004,
a_49435,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690061,
b_50244,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715817,
a_49482,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.2,690791,
a_49482,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.2,690790,
a_49482,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.2,690793,
a_49482,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.2,690792,
a_49482,0,72,0,1,VALLEY WEST MALL,56374,178.0.2,690795,
a_49482,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.2,690794,
a_49483,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690797,
a_49483,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690796,
b_50111,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717918,
b_49931,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711362,
a_49314,0,17,0,0,ALTOONA,56245,178.0.1,689009,
a_49392,0,17,0,0,AMAZON 5/BONDURANT VIA OUTLETS OF DSM,56247,178.0.1,689008,
a_49436,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690060,
b_50007,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715814,
a_49392,0,17,0,0,ALTOONA VIA E 26TH ST,56246,178.0.1,689003,
a_49390,0,17,0,0,ALTOONA,56245,178.0.1,689002,
a_49346,0,17,0,0,ALTOONA,56245,178.0.1,689001,
a_49392,0,17,0,0,ALTOONA,56245,178.0.1,689000,
a_49390,0,17,0,0,ALTOONA VIA E 26TH ST,56246,178.0.1,689007,
a_49346,0,17,0,0,AMAZON 5/BONDURANT VIA OUTLETS OF DSM,56247,178.0.1,689006,
a_49390,0,17,0,0,ALTOONA,56245,178.0.1,689005,
a_49346,0,17,0,0,ALTOONA,56245,178.0.1,689004,
a_49451,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690243,
a_49454,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690242,
a_49456,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690241,
a_49454,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.142.1,690240,
a_49454,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690247,
a_49452,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690246,
a_49453,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690245,
a_49455,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690244,
b_49992,0,13,0,0,SE PARK AVE,57037,180.2.1,713876,
a_49455,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690249,
a_49451,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690248,
b_50218,0,74,0,1,NW URBANDALE,57203,180.0.1,718778,
a_49436,0,50,0,1,E 42ND STREET,56308,178.0.1,690085,
a_49435,0,50,0,1,E 42ND STREET,56308,178.0.1,690084,
a_49435,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690067,
a_49435,0,50,0,1,E 42ND STREET,56308,178.0.1,690086,
a_49434,0,50,0,1,E 42ND STREET,56308,178.0.1,690081,
a_49437,0,50,0,1,E 42ND STREET,56308,178.0.1,690080,
a_49436,0,50,0,1,E 42ND STREET,56308,178.0.1,690083,
a_49435,0,50,0,1,E 42ND STREET,56308,178.0.1,690082,
b_49931,0,15,0,1,DART CENTRAL STATION,57068,180.0.2,714187,
b_49932,0,15,0,1,DART CENTRAL STATION,57068,180.0.2,714186,
b_49931,0,15,0,1,DART CENTRAL STATION,57068,180.0.2,714185,
b_50255,0,15,0,1,DART CENTRAL STATION,57068,180.0.2,714184,
a_49436,0,50,0,1,E 42ND STREET,56308,178.0.1,690089,
a_49435,0,50,0,1,E 42ND STREET,56308,178.0.1,690088,
b_50253,0,6,0,0,SOUTHRIDGE VIA SE 14TH,57166,180.0.1,718178,
b_50188,0,6,0,0,SOUTHRIDGE VIA SE 14TH,57166,180.0.1,718179,
b_49992,0,13,0,0,SE PARK AVE,57037,180.0.1,713877,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718330,
a_49330,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689177,
a_49411,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689176,
a_49412,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689175,
a_49329,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689174,
a_49330,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689173,
a_49411,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689172,
a_49412,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689171,
a_49329,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689170,
a_49411,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689179,
a_49329,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689178,
b_50253,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718540,
b_50069,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714986,
b_50070,0,17,0,1,DART CENTRAL STATION,57112,180.2.1,714985,
b_50068,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714984,
b_50069,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.1,714983,
b_50070,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714982,
b_50068,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714981,
b_50069,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714980,
b_50069,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714989,
b_50008,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715813,
a_49457,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.2,690339,
a_49457,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.2,690338,
a_49457,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.2,690337,
a_49457,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.2,690336,
a_49457,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.2,690335,
a_49451,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.1,690334,
a_49452,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690333,
a_49452,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690332,
a_49453,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690331,
a_49453,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690330,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718437,
b_50058,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714872,
b_49934,0,1,0,1,DART CENTRAL STATION,57013,180.0.3,711409,
a_49337,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690189,
b_50028,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714100,
b_49934,0,15,0,1,DART CENTRAL STATION,57068,180.0.3,714208,
b_50057,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714873,
b_49933,0,1,0,1,DART CENTRAL STATION,57013,180.0.3,711408,
b_50059,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714871,
b_50058,0,16,0,1,DART CENTRAL STATION,57093,180.0.2,714870,
b_50057,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714877,
b_50058,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714876,
b_50059,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714875,
b_50055,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714874,
b_50059,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714879,
b_50056,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714878,
b_50214,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.2,718728,
b_49992,0,13,0,0,SE PARK AVE,57037,180.0.1,713873,
b_50054,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714729,
b_50053,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714728,
b_50172,0,52,0,0,JORDAN CREEK TOWN CENTER,57154,180.0.1,718061,
b_50052,0,16,0,0,MERLE HAY MALL,57082,180.0.1,714723,
b_50052,0,16,0,0,MERLE HAY MALL,57082,180.0.1,714722,
b_50052,0,16,0,0,MERLE HAY MALL,57082,180.0.1,714721,
b_50238,0,16,0,0,MERLE HAY MALL,57082,180.0.1,714720,
b_50052,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714727,
b_50238,0,16,0,0,MERLE HAY MALL,57083,180.2.1,714726,
b_50029,0,16,0,0,MERLE HAY MALL,57082,180.0.1,714724,
b_50079,0,5,0,0,JOHNSTON,57148,180.142.1,717911,
a_49481,0,72,0,1,VALLEY WEST MALL,56373,178.0.1,690777,
a_49481,0,72,0,1,VALLEY WEST MALL,56373,178.0.1,690776,
b_50189,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.1,718222,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718478,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689874,
a_49458,0,7,0,1,DART CENTRAL STATION,56368,178.0.2,690733,
a_49427,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689875,
b_50079,0,5,0,0,JOHNSTON,57148,180.2.1,717910,
a_49376,0,16,0,1,DART CENTRAL STATION,56230,178.0.1,688879,
a_49424,0,4,0,1,DART CENTRAL STATION,56296,178.0.1,689873,
b_49928,0,1,0,0,E 42ND & HUBBELL,57012,180.0.1,711317,
b_49928,0,1,0,0,E 42ND & HUBBELL,57012,180.0.1,711316,
a_49499,0,8,0,0,FLEUR,56395,178.0.1,690881,
a_49499,0,8,0,0,FLEUR,56395,178.0.1,690880,
a_49457,0,7,0,1,DART CENTRAL STATION,56368,178.0.2,690732,
a_49499,0,8,0,0,FLEUR,56395,178.0.1,690882,
a_49413,0,5,0,1,DART CENTRAL STATION,56303,178.0.1,689977,
a_49434,0,50,0,1,E 42ND STREET,56309,178.0.1,690075,
a_49437,0,50,0,1,E 42ND STREET,56308,178.0.1,690076,
a_49434,0,50,0,1,E 42ND STREET,56308,178.0.1,690077,
a_49434,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690070,
b_50032,0,15,0,0,PARK FAIR MALL,57064,180.2.1,714084,
b_50030,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714085,
a_49374,0,16,0,1,DART CENTRAL STATION,56230,178.0.1,688873,
a_49354,0,4,0,1,DART CENTRAL STATION,56301,178.0.1,689879,
a_49313,0,13,0,0,SE PARK AVE,56168,178.0.1,687931,
b_50253,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,57195,180.0.1,718630,
